serious_dlqin2yrs,revolving_utilization_of_unsecured_lines,age,number_of_time30-59_days_past_due_not_worse,debt_ratio,monthly_income,number_of_open_credit_lines_and_loans,number_of_times90_days_late,number_real_estate_loans_or_lines,number_of_time60-89_days_past_due_not_worse,number_of_dependents,monthly_income_imputed
1,0.972150876,59,0,1.4737979469999998,1850.0,12,0,2,0,0.0,13900.0
0,0.7144569390000001,49,2,1.60215311,4179.0,15,0,3,0,3.0,1860.0
0,0.433365292,32,1,0.6192671679999999,4120.0,5,0,1,0,1.0,3000.0
0,0.011753293,63,0,0.104972376,3800.0,3,0,1,0,0.0,2100.0
0,0.0,59,0,1486.0,4187.0,4,0,1,0,2.0,4187.0
0,0.994133464,53,1,0.53749837,7666.0,10,0,1,0,0.0,1350.0
0,0.322649069,38,0,0.267259537,4272.0,5,0,2,0,0.0,6500.0
0,0.002983261,80,0,0.00012837,7789.0,2,0,0,0,0.0,8916.0
1,0.409985282,69,1,0.279980823,14600.0,15,0,2,0,0.0,2000.0
0,0.002427884,77,0,0.238471257,3165.0,13,0,1,0,0.0,3000.0
0,0.202774562,59,0,6994.0,8100.0,23,0,3,0,2.0,8100.0
0,0.036934189,56,0,0.287934952,8362.0,8,0,1,0,2.0,4566.0
0,0.00712519,67,1,0.18611626899999997,7000.0,25,0,1,0,0.0,9583.0
0,0.8710733559999998,35,0,0.390764509,7167.0,12,0,1,0,0.0,4500.0
0,0.07423144200000001,25,0,0.155248456,3400.0,4,0,0,0,0.0,5400.0
0,0.0017864970000000004,87,0,0.010723861,1864.0,10,0,0,0,1.0,3295.0
0,0.013095711,55,0,0.363039132,3500.0,10,0,2,0,0.0,4100.0
0,0.01519924,59,0,0.280407101,21910.0,5,0,4,0,1.0,11000.0
0,0.04296902,60,0,0.016795866,5417.0,9,0,0,0,0.0,5000.0
0,0.022440925,63,0,0.012506723999999999,7435.0,19,0,0,0,0.0,3591.0
0,0.979195663,61,0,0.32073113600000003,6400.0,7,0,1,0,0.0,0.0
0,0.030053276,58,0,937.0,3000.0,5,0,1,0,0.0,3000.0
0,0.299786422,76,0,0.138246215,3500.0,11,0,0,0,0.0,6389.0
0,0.625696469,50,3,0.55618104,4440.0,12,0,2,0,2.0,13900.0
0,0.028907777000000006,41,0,0.7685208919999998,3900.0,6,0,2,0,1.0,18000.0
0,0.0,59,0,0.160813579,6833.0,9,0,1,0,0.0,4322.0
0,0.017028691000000002,72,0,0.068935962,8166.0,22,0,0,0,0.0,7802.0
0,0.9999999,34,0,0.196640721,2440.0,2,0,0,0,5.0,8916.0
0,0.35080409999999995,43,0,125.0,5400.0,4,0,0,0,0.0,5400.0
0,0.02329767,30,0,0.162629758,2600.0,6,0,0,0,0.0,4000.0
0,0.971002416,46,0,0.498110831,1587.0,3,2,0,1,0.0,4593.0
0,0.286564178,53,0,1.333712265,7916.0,17,0,7,0,0.0,11100.0
0,0.18805926,55,1,0.542411134,5316.0,19,0,1,0,2.0,12958.0
0,0.477140863,71,0,0.349572725,11350.0,11,0,3,0,0.0,7000.0
0,0.8571222029999997,64,0,0.469695416,9750.0,8,0,2,0,0.0,3166.0
0,0.822094232,76,0,325.0,4000.0,6,0,0,0,0.0,4000.0
0,0.353103186,45,0,0.878525593,6700.0,22,0,2,0,3.0,5670.0
0,0.057155929,60,0,0.224294881,6700.0,10,0,1,0,0.0,1350.0
0,0.037448128,73,0,2498.0,2630.0,4,0,2,0,0.0,2630.0
0,0.620903668,42,0,1146.0,3000.0,14,0,0,0,3.0,3000.0
0,0.040857428,51,0,0.385322935,5000.0,9,0,1,0,0.0,4322.0
0,0.275748654,62,0,1348.0,0.0,7,0,1,0,0.0,0.0
0,0.9999999,51,0,1.123247319,8486.0,11,0,9,0,1.0,7706.0
0,0.216826619,56,1,0.854103343,3618.0,16,0,3,0,2.0,5843.0
0,0.205031355,39,0,0.602840353,4083.0,10,0,2,0,2.0,4100.0
0,0.220222137,26,1,0.8439450690000001,800.0,6,0,0,0,0.0,4000.0
0,0.339647837,65,0,0.265089623,8200.0,6,0,1,0,1.0,6600.0
0,0.511248875,38,1,0.476190476,4304.0,10,0,1,0,2.0,1350.0
0,0.041735628,46,0,0.036921329,7041.0,22,0,0,0,0.0,7802.0
0,0.351892829,45,0,0.563852484,3280.0,18,0,3,0,4.0,10900.0
0,0.430444733,53,0,0.281642229,8524.0,12,0,2,0,0.0,13900.0
0,0.08833659099999999,43,0,0.216678332,10000.0,15,0,1,0,2.0,7100.0
0,0.0,30,0,0.149209191,3350.0,10,0,0,0,0.0,3295.0
0,0.098019024,55,0,0.025917927,4166.0,7,0,0,0,1.0,5800.0
0,0.135407518,61,0,0.34365384600000004,5199.0,12,0,1,0,0.0,4500.0
0,0.905468868,31,1,0.35297212,1900.0,6,0,0,2,0.0,4000.0
0,0.31309339,57,0,1.64846981,2417.0,8,0,1,0,0.0,4566.0
0,0.12724513,46,0,0.643,14999.0,11,0,5,0,0.0,6900.0
0,0.809738087,49,0,0.196738963,6500.0,5,0,0,0,2.0,3000.0
0,0.639081992,48,0,0.362545818,3000.0,5,1,1,0,1.0,3000.0
0,0.019376663,68,0,1277.0,4500.0,12,0,1,0,0.0,4500.0
0,0.952798882,54,0,0.558740602,6383.0,10,0,1,0,1.0,1350.0
0,5.37e-05,41,0,0.108461814,5577.0,7,0,0,0,1.0,5800.0
0,0.655147395,46,0,0.378128675,5952.0,6,0,1,0,3.0,6600.0
1,0.602746575,42,0,0.260608705,9166.0,4,0,0,0,1.0,5400.0
0,0.004769675,89,0,0.000572902,3490.0,9,0,0,0,0.0,5000.0
0,0.310076467,37,0,0.255326195,9058.0,7,0,1,0,0.0,0.0
0,0.187409279,38,0,0.49730054,5000.0,7,0,1,0,2.0,0.0
0,0.273435385,48,0,0.218109655,10833.0,10,0,1,0,0.0,1350.0
0,0.284951627,52,0,0.3801318870000001,4700.0,9,0,1,0,0.0,4322.0
0,0.008247756,66,0,0.943611278,5000.0,7,0,2,0,0.0,7117.0
0,0.54691406,67,0,2969.0,18000.0,6,0,2,0,0.0,18000.0
0,0.464195875,53,0,0.120938628,4985.0,8,0,0,0,0.0,1300.0
0,0.0,51,0,2391.0,4100.0,10,0,2,0,0.0,4100.0
0,0.023224944,64,0,0.391854139,6800.0,18,0,4,0,3.0,10050.0
0,0.0,26,1,0.0,0.0,2,0,0,0,0.0,8916.0
0,0.143931853,61,0,0.222951896,6090.0,9,0,1,0,0.0,4322.0
0,0.299417878,56,0,0.65971575,8583.0,11,0,2,0,0.0,26062.0
0,0.000428551,88,0,0.004481434,3123.0,5,0,0,0,0.0,3000.0
0,0.021547106,56,0,0.318019519,4200.0,12,0,2,0,2.0,13900.0
0,0.100173377,44,0,0.165314965,9000.0,9,0,1,0,2.0,4322.0
0,0.028752917000000006,72,0,0.18566124,3500.0,21,0,1,0,0.0,5168.0
0,0.175604436,28,0,28.0,8916.0,2,0,0,0,0.0,8916.0
0,0.4551545870000001,49,1,0.913286004,1971.0,11,0,0,0,0.0,6389.0
0,0.024378631,52,0,0.150484952,10000.0,4,0,1,0,3.0,4187.0
1,0.9999999,50,1,1305.0,9666.0,2,0,1,0,0.0,9666.0
0,0.212526282,43,1,0.206479352,10000.0,8,0,2,0,0.0,3166.0
0,0.093454384,43,0,3986.0,3500.0,25,0,2,0,0.0,3500.0
0,0.9999999,35,0,0.0076175969999999985,5250.0,1,0,0,0,0.0,17500.0
0,1.025987006,63,6,0.521441726,3800.0,8,2,2,1,1.0,3166.0
0,0.084138627,67,1,1295.0,4100.0,10,1,2,0,3.0,4100.0
0,0.01029897,29,0,0.00119952,2500.0,1,0,0,0,0.0,17500.0
0,0.043255885,33,1,0.009998276,5800.0,7,0,0,0,0.0,5800.0
0,0.982431974,59,5,0.664255618,14239.0,13,0,2,1,2.0,6088.0
0,0.018265099,55,0,0.012643379,7671.0,6,0,1,0,0.0,6600.0
0,0.0445764,61,0,37.5,1.0,4,0,0,0,0.0,5400.0
0,0.003574848,70,0,0.410062479,6081.0,15,0,1,0,0.0,7100.0
0,0.03299842900000001,30,0,0.004461298,4482.0,1,0,0,0,0.0,17500.0
0,0.356634904,49,1,0.458135466,4000.0,11,0,2,0,0.0,26062.0
0,0.036347783,49,0,0.180969958,9752.0,11,0,0,0,1.0,6389.0
0,0.04254138,35,0,0.4862385320000001,9700.0,12,0,3,0,2.0,8500.0
1,0.9999999,27,98,0.0,2700.0,0,98,0,98,0.0,2400.0
0,0.096565911,40,0,0.12080942300000001,3310.0,4,0,0,0,1.0,5400.0
0,0.213785748,46,0,0.367816092,2000.0,5,0,1,0,0.0,3000.0
0,0.044177962,31,0,0.33847981,5893.0,9,0,1,0,1.0,4322.0
0,0.510087113,61,0,0.19865611100000002,15030.0,6,0,1,0,1.0,6600.0
0,0.132962653,61,0,0.371699564,3900.0,10,0,1,0,3.0,1350.0
0,0.344317885,27,0,0.17953362,4416.0,8,0,0,0,0.0,1300.0
0,0.029431332999999997,70,0,0.5780703220000001,6000.0,12,0,3,0,0.0,8500.0
0,0.000171917,71,0,0.0,30000.0,8,0,0,0,0.0,1300.0
0,0.212426252,36,0,2743.0,4566.0,8,0,1,0,0.0,4566.0
0,0.01239876,66,0,14.01876676,372.0,3,0,2,0,0.0,6841.0
0,0.03473748,67,0,1969.0,4100.0,10,0,2,0,0.0,4100.0
0,0.39159148,45,0,1363.0,0.0,7,0,3,0,0.0,0.0
0,0.332944509,38,0,0.004916257,12000.0,3,0,0,0,1.0,4593.0
0,0.017699115,78,0,10.0,17500.0,1,0,0,0,0.0,17500.0
0,0.005660923000000001,42,0,0.001606856,5600.0,1,0,0,0,1.0,17500.0
0,0.04550585,58,0,0.00979804,5000.0,5,0,0,0,1.0,3000.0
0,0.017796441,92,0,2.0,8916.0,2,0,0,0,0.0,8916.0
0,0.9590058560000002,30,0,0.213268706,3300.0,5,0,0,0,0.0,3000.0
0,0.000642385,53,0,1959.0,6600.0,6,0,1,0,0.0,6600.0
0,0.407186096,46,0,0.512998,6500.0,14,0,3,0,2.0,11416.0
0,0.02365588,70,0,0.01793722,2452.0,7,0,0,0,0.0,5800.0
0,0.059112597,59,0,1743.0,2100.0,3,0,1,0,0.0,2100.0
0,0.042970201,40,0,45.0,0.0,6,0,0,0,0.0,4000.0
0,0.011845698,76,0,9.0,4593.0,3,0,0,0,0.0,4593.0
0,0.849229165,60,0,0.8488191690000001,5800.0,11,0,2,0,0.0,26062.0
0,0.013626303,76,0,0.09737293,3501.0,10,0,0,0,0.0,3295.0
1,0.9999999,64,1,0.967923863,2836.0,6,0,1,0,2.0,6600.0
0,0.028592856,33,1,0.191657272,2660.0,8,0,0,0,0.0,1300.0
0,0.9999999,31,0,0.0,1200.0,0,0,0,0,0.0,2400.0
0,0.020739585,78,0,374.0,4593.0,3,0,0,0,1.0,4593.0
0,0.101810554,36,0,0.816436713,5000.0,6,0,2,0,2.0,18000.0
1,0.9999999,55,0,0.025398541,3700.0,1,2,0,1,0.0,17500.0
0,0.519302673,40,0,0.765896315,8004.0,12,0,3,0,0.0,8500.0
0,0.203916305,57,0,0.346379089,7000.0,8,0,1,0,1.0,4566.0
0,1.209302326,49,0,10.0,17500.0,1,0,0,0,0.0,17500.0
0,0.038950934,69,0,0.179793912,8442.0,15,0,2,0,0.0,2000.0
1,0.9999999,46,0,117.0,8916.0,2,0,0,0,0.0,8916.0
0,0.010646433,32,0,0.0008309789999999998,6016.0,8,0,0,0,2.0,1300.0
0,0.03167801,28,0,0.114237715,2380.0,7,0,0,0,0.0,5800.0
0,0.281677722,32,0,0.400887929,8333.0,7,0,1,0,4.0,0.0
0,0.412840416,33,0,853.0,5000.0,9,0,0,0,2.0,5000.0
0,0.0,48,0,0.0,8916.0,2,0,0,0,0.0,8916.0
0,0.5565919810000001,45,0,1.409716125,6833.0,22,0,8,0,0.0,13950.0
0,0.046458026,64,0,0.13311688300000002,7083.0,9,0,0,0,0.0,5000.0
0,0.033934804,57,0,5354.0,17560.0,9,0,2,0,4.0,17560.0
0,0.103659756,29,0,0.195398574,3085.0,5,0,0,0,0.0,3000.0
0,0.00857712,49,0,0.14234306300000002,2500.0,10,0,0,0,0.0,3295.0
0,0.665173572,54,0,0.166102842,2955.0,3,0,0,0,0.0,4593.0
0,0.007230398,54,0,705.0,2630.0,4,0,2,0,0.0,2630.0
0,0.0,42,0,0.0,5000.0,2,0,0,0,0.0,8916.0
0,0.242501363,27,0,40.0,17500.0,1,0,0,0,0.0,17500.0
0,0.838060769,65,2,0.568128183,8050.0,15,0,1,0,0.0,7100.0
0,0.02374947,59,0,0.090883991,21730.0,8,0,1,0,0.0,4566.0
0,0.537109258,56,0,1.065304309,2250.0,3,0,1,0,0.0,2100.0
0,0.159244895,50,0,0.410598234,6000.0,5,0,1,0,0.0,3000.0
1,0.9667774090000002,40,2,0.90261115,2833.0,5,3,1,1,2.0,3000.0
0,0.978733534,32,1,1.110963012,3000.0,16,0,1,0,0.0,5833.0
0,0.904559865,36,0,0.358805885,7000.0,15,0,0,0,1.0,1.0
0,0.024624807,50,0,0.197565025,7227.0,6,0,1,0,0.0,6600.0
0,0.0,81,0,0.0,5400.0,4,0,0,0,0.0,5400.0
0,0.161527545,77,0,0.073167863,8500.0,3,0,0,0,1.0,4593.0
1,1143.0,44,2,0.547761883,6500.0,13,0,4,0,2.0,8004.0
0,0.279617729,59,2,0.15028584,9095.0,6,0,1,0,1.0,6600.0
0,0.343657564,58,2,0.316710411,8000.0,14,0,1,0,0.0,6600.0
0,0.442308844,43,0,0.06349824700000001,5133.0,4,0,0,1,1.0,5400.0
0,0.004222228,77,0,0.002671416,1122.0,5,0,0,0,0.0,3000.0
0,0.011946215,54,0,0.003653144,5200.0,5,0,0,0,0.0,3000.0
0,0.08628288,61,0,0.310054326,12700.0,10,0,3,0,0.0,7300.0
0,0.44798599999999994,58,0,1408.0,3000.0,5,0,1,0,0.0,3000.0
0,0.077513799,29,0,0.011997715,5250.0,4,0,0,0,1.0,5400.0
0,0.243902439,29,0,0.248864668,1100.0,3,0,0,0,0.0,4593.0
0,0.763049917,63,0,0.465546795,5833.0,10,0,2,0,1.0,4100.0
0,0.093598023,62,0,0.226219025,5003.0,14,0,1,0,0.0,6600.0
0,0.062716294,69,0,0.03016164,6000.0,4,0,0,0,0.0,5400.0
0,0.389992844,44,0,0.263589456,25000.0,16,0,3,0,1.0,5843.0
1,0.7524457679999998,55,2,0.30539568300000003,2779.0,5,2,0,1,0.0,3000.0
0,0.021748641000000003,88,0,10.0,4593.0,3,0,0,0,0.0,4593.0
0,0.162063966,51,0,0.400099994,16000.0,12,0,2,0,2.0,13900.0
0,0.030960339,51,1,0.255676759,8983.0,22,0,1,0,0.0,8420.0
0,0.7021366170000001,56,0,0.242281682,3400.0,8,0,1,0,0.0,4566.0
0,0.968071818,60,0,4908.0,5201.0,21,0,2,0,0.0,5201.0
0,0.285528031,27,0,0.208661417,2539.0,2,0,0,0,0.0,8916.0
0,0.6598908410000001,41,0,0.374094099,8692.0,11,0,2,0,4.0,26062.0
0,0.836666107,71,0,0.07396301799999999,2000.0,4,0,0,0,0.0,5400.0
1,0.769765421,37,6,1.433628319,3050.0,8,2,1,1,1.0,4566.0
0,0.307692308,25,0,0.010463378,1337.0,2,0,0,1,0.0,8916.0
0,0.377588854,34,0,0.11731291699999999,4048.0,5,0,0,0,0.0,3000.0
0,0.9999999,78,0,6.0,17500.0,1,0,0,0,0.0,17500.0
0,0.0,51,0,0.07311028499999998,4034.0,8,0,0,0,2.0,1300.0
1,0.772891132,55,2,0.28672610600000004,12000.0,6,1,2,0,0.0,18000.0
0,0.402664316,51,0,0.088775273,4302.0,5,0,0,0,0.0,3000.0
0,0.397512092,52,0,0.179539773,15600.0,16,0,2,0,4.0,8600.0
0,0.011629342,64,0,0.200303976,12500.0,10,0,1,0,1.0,1350.0
0,0.028005705,49,0,0.299329199,7900.0,16,0,2,0,0.0,8600.0
0,0.294370925,30,0,0.420086554,6700.0,10,0,1,0,1.0,1350.0
0,0.207916833,48,0,0.180242067,3056.0,15,0,0,0,1.0,1.0
0,0.013609221,73,1,0.340329835,2000.0,6,0,1,0,0.0,6600.0
0,0.06400657,55,0,0.479244421,13128.0,8,0,3,0,0.0,3935.0
0,0.081280535,63,1,0.4412521170000001,15940.0,22,0,5,0,1.0,3550.0
0,0.319693442,67,1,0.494706249,4816.0,16,0,1,0,0.0,5833.0
0,0.025362648,29,0,0.191161768,5000.0,13,0,0,0,0.0,9400.0
0,0.109700356,46,0,2719.0,7117.0,7,0,2,0,0.0,7117.0
0,0.005643425,68,0,0.718816068,3783.0,4,0,1,0,0.0,4187.0
0,0.295125487,33,0,0.426305809,5800.0,14,0,2,0,0.0,4000.0
0,0.719133902,59,0,1787.0,5400.0,11,0,1,0,0.0,5400.0
0,0.191958515,45,0,0.318833764,8505.0,4,0,1,0,1.0,4187.0
1,0.930232558,74,2,0.32247662,3100.0,6,0,0,0,0.0,4000.0
0,0.792013418,51,0,0.180496039,7700.0,7,1,0,0,2.0,5800.0
0,0.020545155,51,0,0.074226451,11666.0,7,0,0,0,0.0,5800.0
0,0.459293814,53,0,0.637213763,8340.0,11,0,2,0,2.0,26062.0
0,0.276054839,54,0,8260.0,4100.0,10,0,2,0,0.0,4100.0
0,0.247964787,59,0,0.32407510300000003,9000.0,4,0,2,0,0.0,2630.0
0,0.070111885,56,0,0.220878049,10249.0,6,0,2,0,0.0,18000.0
0,0.714972501,41,0,0.420310806,8300.0,6,0,2,0,0.0,18000.0
0,0.05778174,54,0,0.505247376,2000.0,9,0,1,0,0.0,4322.0
0,0.020957257,63,0,0.405168436,4333.0,11,0,2,0,0.0,26062.0
0,0.576351207,65,0,0.301519757,6579.0,9,0,1,0,1.0,4322.0
0,0.078958502,39,0,0.38380135,12000.0,11,0,1,0,6.0,5400.0
0,0.9999999,73,0,61.0,8916.0,2,0,0,0,0.0,8916.0
0,0.922943923,46,0,828.0,5000.0,9,0,0,0,2.0,5000.0
0,0.255829447,22,0,0.004005827,2745.0,2,0,0,0,0.0,8916.0
0,0.032128341,55,0,0.018325698,2400.0,5,0,0,0,0.0,3000.0
0,0.027904098,81,0,35.0,5000.0,9,0,0,0,0.0,5000.0
0,0.677295454,49,0,0.149475738,4100.0,4,0,0,0,0.0,5400.0
0,0.4284395070000001,59,0,0.434346035,7767.0,12,0,2,0,0.0,13900.0
0,0.0,60,0,0.18893146,11744.0,13,0,2,0,0.0,6088.0
0,0.014665445,29,0,928.0,5000.0,9,0,0,0,1.0,5000.0
0,0.67083045,49,0,0.425211966,6250.0,7,0,1,0,3.0,0.0
1,0.8770764119999997,51,4,0.81300813,4550.0,15,0,1,0,2.0,7100.0
0,1.166079873,42,0,2.323169208,4000.0,16,0,6,0,2.0,3586.0
0,0.638198235,55,0,0.376462354,10000.0,12,0,2,0,0.0,13900.0
0,0.141188966,37,0,0.596839219,6200.0,22,0,2,0,1.0,5670.0
0,0.487686935,49,0,4467.0,13900.0,12,0,2,0,0.0,13900.0
0,0.025665445,58,2,4034.0,4000.0,14,0,2,0,3.0,4000.0
0,0.051976021,79,0,0.16443713599999998,22500.0,22,0,1,0,1.0,8420.0
0,0.032604458,66,0,0.641991925,5200.0,9,0,0,0,0.0,5000.0
0,0.019760608,48,1,0.410928038,7100.0,25,0,2,0,0.0,3500.0
0,0.038045505,56,0,0.240268552,14000.0,8,0,2,0,1.0,3166.0
0,0.444183921,59,0,0.715381932,8600.0,22,0,3,0,2.0,6060.0
0,0.035763475,69,0,0.200508998,5500.0,9,0,0,0,1.0,5000.0
0,0.8918243259999998,45,0,0.47309982799999994,9906.0,12,0,2,2,0.0,13900.0
0,0.0,45,0,0.403704026,11500.0,6,0,1,0,2.0,6600.0
1,0.741505663,43,2,0.182833217,5731.0,11,0,0,1,1.0,6389.0
0,0.001873829,44,0,0.02212687,55000.0,6,0,1,0,3.0,6600.0
0,0.979246733,33,3,0.113866325,7016.0,8,0,0,0,2.0,1300.0
0,0.045323859,57,0,0.709835788,5906.0,13,0,3,0,3.0,12000.0
0,0.032885794,71,0,2336.0,4187.0,4,0,1,0,0.0,4187.0
0,0.417502012,53,0,0.415656243,4700.0,9,0,2,1,1.0,17560.0
0,0.346073079,33,0,1.477128143,3300.0,10,0,3,0,0.0,7300.0
0,0.025931605,68,0,1480.0,2100.0,3,1,1,0,0.0,2100.0
0,0.000263155,59,0,0.237585688,5980.0,11,0,2,0,1.0,26062.0
1,0.0,26,0,0.219129193,1400.0,4,0,0,0,1.0,5400.0
0,0.000416655,80,0,0.0,6500.0,2,0,0,0,0.0,8916.0
0,0.9999999,52,0,0.7402862990000002,4400.0,3,1,1,0,0.0,2100.0
0,0.9999999,23,0,65.0,8916.0,2,0,0,0,0.0,8916.0
0,0.037915017,40,0,1.579545455,1583.0,14,0,3,0,0.0,11416.0
0,0.001481262,47,0,910.0,3000.0,5,0,0,0,1.0,3000.0
1,0.331931595,33,0,0.448183042,5200.0,7,0,2,0,0.0,7117.0
0,0.0,83,0,0.008377245999999998,7400.0,7,0,0,0,0.0,5800.0
0,0.032188754,72,0,0.004176225,17000.0,4,0,0,0,1.0,5400.0
0,0.9999999,41,0,115.0,17500.0,1,0,0,0,0.0,17500.0
0,0.002086775,80,0,0.0,3925.0,3,0,0,0,1.0,4593.0
0,0.166184038,50,0,0.203518593,2500.0,5,0,0,0,0.0,3000.0
0,1.042754026,59,6,0.22847208,14666.0,7,4,2,0,0.0,7117.0
0,0.241148359,54,0,0.222254307,10388.0,8,0,1,0,3.0,4566.0
0,0.921179803,44,1,0.253757126,5788.0,5,1,0,0,2.0,3000.0
0,0.8767867299999998,59,0,1.438875306,1635.0,8,0,1,0,3.0,4566.0
0,0.232223932,69,0,0.504614675,4333.0,15,0,1,0,0.0,7100.0
0,0.173592,41,0,0.452241195,3747.0,9,0,2,0,0.0,17560.0
0,0.910789327,44,1,0.456254375,10000.0,9,1,3,0,2.0,16166.0
0,0.08678719,41,1,0.015623373,9600.0,5,0,0,0,3.0,3000.0
0,0.53648363,30,1,3106.0,4322.0,9,0,1,0,0.0,4322.0
1,0.9999999,40,0,0.024168236000000003,3185.0,1,3,0,0,2.0,17500.0
0,0.389219882,43,0,1.118220445,4000.0,20,0,2,0,0.0,12500.0
0,0.275536858,47,0,0.192701825,4000.0,3,0,0,0,2.0,4593.0
0,0.663605086,62,0,0.572717024,6208.0,13,0,1,0,1.0,3000.0
0,0.013427578999999999,66,2,2143.0,4500.0,12,0,1,0,0.0,4500.0
0,0.043752272,69,0,0.218931584,5334.0,5,0,1,0,0.0,3000.0
0,0.003148802,43,0,1243.0,17560.0,9,0,2,0,0.0,17560.0
0,0.025079156,64,0,0.010381862,8379.0,12,0,0,0,0.0,3800.0
0,0.677963523,65,1,0.938905859,3600.0,14,0,1,0,1.0,6600.0
0,0.353554882,56,0,0.284202933,8317.0,4,0,1,0,0.0,4187.0
0,0.8821649259999998,60,0,0.426229508,2500.0,8,0,0,0,0.0,1300.0
0,0.000866638,83,0,0.0,0.0,5,0,0,0,0.0,3000.0
0,0.767510197,46,0,0.410051107,5869.0,10,0,2,0,3.0,4100.0
0,0.313519451,52,0,1759.0,0.0,14,0,2,0,0.0,4000.0
0,0.533884028,38,0,0.50764847,6667.0,10,0,2,0,2.0,4100.0
0,0.032020796000000004,64,0,126.0,6389.0,11,0,0,0,0.0,6389.0
0,0.042531087,62,0,0.003961804,9843.0,6,0,0,0,2.0,4000.0
0,0.331223896,33,0,0.133743274,1300.0,4,0,0,0,0.0,5400.0
0,0.009207934,52,0,2897.0,4100.0,10,0,2,0,0.0,4100.0
0,0.01099945,63,0,0.006928406,865.0,5,0,0,0,0.0,3000.0
0,0.478925816,50,0,0.380642618,5072.0,7,0,1,0,2.0,0.0
0,0.259772812,68,0,0.391440175,3200.0,7,0,1,0,0.0,0.0
0,0.16346264900000002,30,0,0.235238988,3200.0,12,0,0,0,0.0,3800.0
1,0.9720372840000001,53,2,0.178454842,3675.0,9,1,0,1,0.0,5000.0
0,0.095994811,32,0,0.205958808,5000.0,5,0,1,0,3.0,3000.0
1,0.9999999,36,0,1.018654231,1500.0,3,1,1,1,0.0,2100.0
0,0.106091621,49,0,1.013997201,5000.0,11,0,3,0,2.0,7000.0
0,0.309359655,48,0,0.27257345,6500.0,8,0,0,0,2.0,1300.0
0,0.035718571,53,0,0.399009618,10500.0,10,0,2,0,1.0,4100.0
0,0.00624375,78,0,2357.0,0.0,7,0,1,0,0.0,0.0
0,0.029883804,63,0,0.246119734,3156.0,12,0,1,0,1.0,4500.0
0,0.0,50,0,0.0,5400.0,4,0,0,0,0.0,5400.0
0,0.057661862,57,1,0.373539868,3937.0,3,0,1,0,0.0,2100.0
0,0.613277345,38,0,2965.0,7117.0,7,0,2,0,0.0,7117.0
0,0.750260362,59,0,0.212889356,20000.0,6,0,2,0,0.0,18000.0
0,0.012779983,93,0,1402.0,0.0,7,0,1,0,0.0,0.0
0,0.236951515,60,0,0.178065755,8333.0,10,0,0,0,0.0,3295.0
0,0.129652994,49,0,0.489956641,11300.0,12,0,2,0,6.0,13900.0
0,0.0,43,0,4320.0,11416.0,14,0,3,0,2.0,11416.0
0,0.9865046140000001,35,0,0.645189958,4500.0,11,0,1,0,1.0,5400.0
0,0.986280549,45,0,0.7448422329999999,3295.0,8,0,2,0,0.0,3166.0
0,0.122276134,57,0,0.203054878,12700.0,8,0,3,0,1.0,3935.0
0,0.06288624599999999,37,0,0.878877888,3029.0,6,0,2,0,0.0,18000.0
0,0.084351118,81,0,0.01343785,6250.0,2,0,0,0,0.0,8916.0
0,0.000933292,47,1,0.7595853879999998,9936.0,9,0,5,0,3.0,8916.0
0,0.243426286,51,0,0.5843710520000001,11081.0,7,0,2,0,2.0,7117.0
0,0.41835095,39,0,0.285777113,11368.0,10,0,1,0,4.0,1350.0
0,0.018418761,79,0,736.0,9666.0,2,0,1,0,0.0,9666.0
0,0.558410262,45,0,0.116188381,10000.0,4,0,1,0,0.0,4187.0
0,0.028124498,68,0,0.28111066100000004,4933.0,12,0,4,0,0.0,10150.0
0,0.020155104,65,0,101.0,0.0,17,0,0,0,0.0,0.0
0,0.512038648,46,1,0.321495069,14500.0,9,0,2,1,2.0,17560.0
0,0.9999999,34,0,0.691921005,2784.0,7,0,2,0,3.0,7117.0
0,0.0,59,0,0.408073991,8000.0,13,0,2,0,0.0,6088.0
0,0.049796097,67,0,94.0,0.0,4,0,0,0,0.0,5400.0
1,0.9999999,62,1,0.363481644,4112.0,5,0,1,1,1.0,3000.0
0,0.164283572,71,0,0.00959808,5000.0,2,0,0,0,0.0,8916.0
0,0.533255896,54,0,0.218573046,4414.0,5,0,0,0,0.0,3000.0
0,0.955579771,51,0,0.530306186,4800.0,7,0,2,0,3.0,7117.0
0,0.683035218,42,0,0.048154933,3820.0,3,0,0,0,2.0,4593.0
0,0.0,30,0,0.094795539,2689.0,3,0,0,0,0.0,4593.0
0,0.288011315,43,0,0.297925519,4000.0,8,0,0,0,2.0,1300.0
0,0.014189181,81,1,0.147463134,4000.0,14,0,0,0,0.0,3000.0
0,0.07410156799999999,80,0,0.009958176,5020.0,4,0,0,0,1.0,5400.0
0,0.797074218,56,3,0.420728964,6666.0,10,0,2,2,0.0,4100.0
0,0.044381201,77,1,288.0,3000.0,5,1,1,0,0.0,3000.0
0,0.203512976,41,0,0.5618151060000001,13596.0,15,0,6,0,0.0,12900.0
0,0.506915514,66,0,0.14742639300000002,4720.0,5,0,0,0,0.0,3000.0
0,0.034043108,63,0,0.07563025199999998,9519.0,9,0,0,0,0.0,5000.0
0,0.8053807549999998,47,0,0.459220111,7000.0,7,0,2,0,2.0,7117.0
0,0.176079734,25,0,1.0,17500.0,1,0,0,0,0.0,17500.0
